21.583,218.72,0,26.652,218.75,0,26.652,218.75,6
21.583,218.72,0,26.652,218.75,6,21.583,218.72,6
21.462,229.66,0,21.583,218.72,0,21.583,218.72,6
21.462,229.66,0,21.583,218.72,6,21.462,229.66,6
22.432,231.14,0,21.462,229.66,0,21.462,229.66,6
22.432,231.14,0,21.462,229.66,6,22.432,231.14,6
23.896,231.16,0,22.432,231.14,0,22.432,231.14,6
23.896,231.16,0,22.432,231.14,6,23.896,231.16,6
25.135,229.7,0,23.896,231.16,0,23.896,231.16,6
25.135,229.7,0,23.896,231.16,6,25.135,229.7,6
26.868,229.71,0,25.135,229.7,0,25.135,229.7,6
26.868,229.71,0,25.135,229.7,6,26.868,229.71,6
26.652,218.75,0,26.868,229.71,0,26.868,229.71,6
26.652,218.75,0,26.868,229.71,6,26.652,218.75,6
21.583,218.72,0,25.135,229.7,0,26.652,218.75,0
21.462,229.66,0,25.135,229.7,0,21.583,218.72,0
22.432,231.14,0,23.896,231.16,0,21.462,229.66,0
21.462,229.66,0,23.896,231.16,0,25.135,229.7,0
25.135,229.7,0,26.868,229.71,0,26.652,218.75,0
25.135,229.7,6,21.583,218.72,6,26.652,218.75,6
25.135,229.7,6,21.462,229.66,6,21.583,218.72,6
23.896,231.16,6,22.432,231.14,6,21.462,229.66,6
23.896,231.16,6,21.462,229.66,6,25.135,229.7,6
26.868,229.71,6,25.135,229.7,6,26.652,218.75,6
-162.78,-235.17,0,-156.12,-235.17,0,-156.12,-235.17,6
-162.78,-235.17,0,-156.12,-235.17,6,-162.78,-235.17,6
-162.79,-221.48,0,-162.78,-235.17,0,-162.78,-235.17,6
-162.79,-221.48,0,-162.78,-235.17,6,-162.79,-221.48,6
-162.04,-221.46,0,-162.79,-221.48,0,-162.79,-221.48,6
-162.04,-221.46,0,-162.79,-221.48,6,-162.04,-221.46,6
-162,-223.68,0,-162.04,-221.46,0,-162.04,-221.46,6
-162,-223.68,0,-162.04,-221.46,6,-162,-223.68,6
-158.95,-223.61,0,-162,-223.68,0,-162,-223.68,6
-158.95,-223.61,0,-162,-223.68,6,-158.95,-223.61,6
-158.74,-224.73,0,-158.95,-223.61,0,-158.95,-223.61,6
-158.74,-224.73,0,-158.95,-223.61,6,-158.74,-224.73,6
-156.21,-224.69,0,-158.74,-224.73,0,-158.74,-224.73,6
-156.21,-224.69,0,-158.74,-224.73,6,-156.21,-224.69,6
-156.12,-235.17,6,-156.21,-224.69,0,-156.21,-224.69,6
-156.12,-235.17,0,-156.21,-224.69,0,-156.12,-235.17,6
-162.79,-221.48,0,-162.04,-221.46,0,-162,-223.68,0
-162.78,-235.17,0,-158.74,-224.73,0,-156.12,-235.17,0
-162,-223.68,0,-158.74,-224.73,0,-162.78,-235.17,0
-162,-223.68,0,-158.95,-223.61,0,-158.74,-224.73,0
-158.74,-224.73,0,-156.21,-224.69,0,-156.12,-235.17,0
-162.78,-235.17,0,-162.79,-221.48,0,-162,-223.68,0
-162.04,-221.46,6,-162.79,-221.48,6,-162,-223.68,6
-158.74,-224.73,6,-162.78,-235.17,6,-156.12,-235.17,6
-158.74,-224.73,6,-162,-223.68,6,-162.78,-235.17,6
-158.95,-223.61,6,-162,-223.68,6,-158.74,-224.73,6
-156.21,-224.69,6,-158.74,-224.73,6,-156.12,-235.17,6
-162.79,-221.48,6,-162.78,-235.17,6,-162,-223.68,6
-143.41,-37.435,0,-137.66,-37.547,0,-137.66,-37.547,6
-143.41,-37.435,0,-137.66,-37.547,6,-143.41,-37.435,6
-143.52,-26.515,6,-143.41,-37.435,0,-143.41,-37.435,6
-143.52,-26.515,0,-143.41,-37.435,0,-143.52,-26.515,6
-141.6,-26.671,0,-143.52,-26.515,0,-143.52,-26.515,6
-141.6,-26.671,0,-143.52,-26.515,6,-141.6,-26.671,6
-141.6,-26.671,0,-141.6,-26.671,6,-140.71,-25.19,6
-140.71,-25.19,0,-141.6,-26.671,0,-140.71,-25.19,6
-140.71,-25.19,0,-140.71,-25.19,6,-138.8,-25.19,6
-138.8,-25.19,0,-140.71,-25.19,0,-138.8,-25.19,6
-137.64,-26.76,0,-138.8,-25.19,0,-138.8,-25.19,6
-137.64,-26.76,0,-138.8,-25.19,6,-137.64,-26.76,6
-137.67,-36.857,6,-137.64,-26.76,0,-137.64,-26.76,6
-137.67,-36.857,0,-137.64,-26.76,0,-137.67,-36.857,6
-137.66,-37.547,0,-137.67,-36.857,0,-137.67,-36.857,6
-137.66,-37.547,0,-137.67,-36.857,6,-137.66,-37.547,6
-143.41,-37.435,0,-137.67,-36.857,0,-137.66,-37.547,0
-143.52,-26.515,0,-141.6,-26.671,0,-143.41,-37.435,0
-143.41,-37.435,0,-141.6,-26.671,0,-137.67,-36.857,0
-141.6,-26.671,0,-137.64,-26.76,0,-137.67,-36.857,0
-140.71,-25.19,0,-138.8,-25.19,0,-141.6,-26.671,0
-141.6,-26.671,0,-138.8,-25.19,0,-137.64,-26.76,0
-137.67,-36.857,6,-143.41,-37.435,6,-137.66,-37.547,6
-141.6,-26.671,6,-143.52,-26.515,6,-143.41,-37.435,6
-141.6,-26.671,6,-143.41,-37.435,6,-137.67,-36.857,6
-137.64,-26.76,6,-141.6,-26.671,6,-137.67,-36.857,6
-138.8,-25.19,6,-140.71,-25.19,6,-141.6,-26.671,6
-138.8,-25.19,6,-141.6,-26.671,6,-137.64,-26.76,6
-136.45,-236.57,0,-131.48,-236.56,0,-131.48,-236.56,6
-136.45,-236.57,0,-131.48,-236.56,6,-136.45,-236.57,6
-136.48,-235.19,0,-136.45,-236.57,0,-136.45,-236.57,6
-136.48,-235.19,0,-136.45,-236.57,6,-136.48,-235.19,6
-137.54,-235.19,0,-136.48,-235.19,0,-136.48,-235.19,6
-137.54,-235.19,0,-136.48,-235.19,6,-137.54,-235.19,6
