57.853,37.76,0,69.047,-3.7845,0,57.853,37.76,10
57.853,37.76,10,69.047,-3.7845,0,69.047,-3.7845,10
69.047,-3.7845,0,90.395,1.9598,10,69.047,-3.7845,10
69.047,-3.7845,0,90.395,1.9598,0,90.395,1.9598,10
85.629,19.648,0,71.247,15.774,0,85.629,19.648,10
85.629,19.648,10,71.247,15.774,0,71.247,15.774,10
71.247,15.774,0,70.548,18.357,0,71.247,15.774,10
71.247,15.774,10,70.548,18.357,0,70.548,18.357,10
70.548,18.357,0,77.632,20.272,0,70.548,18.357,10
70.548,18.357,10,77.632,20.272,0,77.632,20.272,10
77.632,20.272,0,75.398,28.565,0,77.632,20.272,10
77.632,20.272,10,75.398,28.565,0,75.398,28.565,10
75.398,28.565,0,85.646,31.326,0,75.398,28.565,10
75.398,28.565,10,85.646,31.326,0,85.646,31.326,10
82.15,44.306,0,57.853,37.76,0,82.15,44.306,10
82.15,44.306,10,57.853,37.76,0,57.853,37.76,10
69.047,-3.7845,0,70.548,18.357,0,71.247,15.774,0
71.247,15.774,0,90.395,1.9598,0,69.047,-3.7845,0
69.047,-3.7845,0,57.853,37.76,0,70.548,18.357,0
70.548,18.357,0,75.398,28.565,0,77.632,20.272,0
57.853,37.76,0,75.398,28.565,0,70.548,18.357,0
71.247,15.774,0,85.629,19.648,0,90.395,1.9598,0
75.398,28.565,0,82.15,44.306,0,85.646,31.326,0
57.853,37.76,0,82.15,44.306,0,75.398,28.565,0
70.548,18.357,10,69.047,-3.7845,10,71.247,15.774,10
90.395,1.9598,10,71.247,15.774,10,69.047,-3.7845,10
57.853,37.76,10,69.047,-3.7845,10,70.548,18.357,10
75.398,28.565,10,70.548,18.357,10,77.632,20.272,10
75.398,28.565,10,57.853,37.76,10,70.548,18.357,10
85.629,19.648,10,71.247,15.774,10,90.395,1.9598,10
82.15,44.306,10,75.398,28.565,10,85.646,31.326,10
82.15,44.306,10,57.853,37.76,10,75.398,28.565,10
-28.927,65.133,0,-36.241,63.307,0,-36.241,63.307,10
-28.927,65.133,0,-36.241,63.307,10,-28.927,65.133,10
-18.065,23.633,0,-28.927,65.133,0,-28.927,65.133,10
-18.065,23.633,0,-28.927,65.133,10,-18.065,23.633,10
-25.73,21.796,0,-18.065,23.633,0,-18.065,23.633,10
-25.73,21.796,0,-18.065,23.633,10,-25.73,21.796,10
-36.241,63.307,0,-25.73,21.796,0,-25.73,21.796,10
-36.241,63.307,0,-25.73,21.796,10,-36.241,63.307,10
-25.73,21.796,0,-28.927,65.133,0,-18.065,23.633,0
-36.241,63.307,0,-28.927,65.133,0,-25.73,21.796,0
-28.927,65.133,10,-25.73,21.796,10,-18.065,23.633,10
-28.927,65.133,10,-36.241,63.307,10,-25.73,21.796,10
21.092,-56.795,0,19.515,-57.363,0,19.515,-57.363,10
21.092,-56.795,0,19.515,-57.363,10,21.092,-56.795,10
18.5,-47.133,0,21.092,-56.795,0,21.092,-56.795,10
18.5,-47.133,0,21.092,-56.795,10,18.5,-47.133,10
20.776,-43.66,0,18.5,-47.133,0,18.5,-47.133,10
